ZCTA,total_pop,white_count,black_count,native_count,asian_count,hispanic_count,median_income,below_poverty,pct_white,pct_black,pct_native,pct_asian,pct_hispanic
00765,8147,199,38,0,0,7803,17531,4850,0.024426169142015466,0.0046642936050079785,0.0,0.0,0.9577758684178225
00766,21829,63,7,0,0,21751,24906,9081,0.0028860689907920655,0.00032067433231022953,0.0,0.0,0.9964267717256861
00767,30453,119,6,0,11,30317,21414,14928,0.003907660985781368,0.00019702492365284208,0.0,0.0003612123600302105,0.9955341017305356
00769,33953,66,15,0,0,33853,20514,17703,0.0019438635761199305,0.0004417871763908933,0.0,0.0,0.997054752157394
00771,35165,11,42,0,28,35066,25662,13290,0.00031281103369827954,0.001194369401393431,0.0,0.0007962462675956206,0.9971847006967155
00772,16961,17,21,0,19,16904,18408,8711,0.0010022993927244856,0.0012381345439537762,0.0,0.001120216968339131,0.9966393490949826
00773,17631,142,37,0,0,17437,23769,7707,0.008053995802847257,0.0020985763711644265,0.0,0.0,0.9889966536214622
00775,1281,70,0,0,11,1170,27614,267,0.0546448087431694,0.0,0.0,0.00858704137392662,0.9133489461358314
00777,37243,24,0,0,0,37124,28175,12557,0.0006444164003973901,0.0,0.0,0.0,0.9968047686813629
00778,40391,641,283,0,16,39128,39564,12871,0.015869872001188383,0.007006511351538709,0.0,0.0003961278502636726,0.9687306578198114
00780,13612,0,24,0,0,13556,26483,5512,0.0,0.001763150161622098,0.0,0.0,0.9958859829562151
00782,18397,0,0,0,0,18397,17090,9816,0.0,0.0,0.0,0.0,1.0
00783,34266,55,0,0,26,34133,24429,14794,0.0016050895931827467,0.0,0.0,0.0007587696258682076,0.9961186015292126
00784,35405,20,13,0,0,35301,20347,16215,0.0005648919644118063,0.00036717977686767406,0.0,0.0,0.9970625617850586
00786,135,0,0,0,0,135,-666666666,72,0.0,0.0,0.0,0.0,1.0
00791,45912,182,0,0,216,45299,25925,17133,0.00396410524481617,0.0,0.0,0.004704652378463147,0.986648370796306
00794,28450,25,8,0,0,28417,22128,14008,0.0008787346221441124,0.000281195079086116,0.0,0.0,0.9988400702987698
00795,43212,85,40,0,1,43086,23391,18578,0.0019670461908729057,0.0009256687957048968,0.0,2.314171989262242e-05,0.9970841432935296
00901,6762,395,2,0,1,6329,25810,2320,0.05841467021591245,0.0002957704821058858,0.0,0.0001478852410529429,0.9359656906240758
00906,46,23,0,0,0,23,-666666666,0,0.5,0.0,0.0,0.0,0.5
00907,15911,648,155,0,175,14793,42116,3901,0.040726541386462194,0.00974168814028031,0.0,0.010998680158380994,0.9297341461881717
